DATE,age_category,percent_positive_7d_avg
2020-05-01,0to13,0.0346
2020-05-02,0to13,0.0355
2020-05-03,0to13,0.0365
2020-05-04,0to13,0.0364
2020-05-05,0to13,0.0354
2020-05-06,0to13,0.0326
2020-05-07,0to13,0.0345
2020-05-08,0to13,0.0292
2020-05-09,0to13,0.0264
2020-05-10,0to13,0.0300
2020-05-11,0to13,0.0332
2020-05-12,0to13,0.0340
2020-05-13,0to13,0.0333
2020-05-14,0to13,0.0328
2020-05-15,0to13,0.0318
2020-05-16,0to13,0.0334
2020-05-17,0to13,0.0339
2020-05-18,0to13,0.0329
2020-05-19,0to13,0.0316
2020-05-20,0to13,0.0329
2020-05-21,0to13,0.0340
2020-05-22,0to13,0.0366
2020-05-23,0to13,0.0373
2020-05-24,0to13,0.0366
2020-05-25,0to13,0.0380
2020-05-26,0to13,0.0410
2020-05-27,0to13,0.0369
2020-05-28,0to13,0.0346
2020-05-29,0to13,0.0309
2020-05-30,0to13,0.0301
2020-05-31,0to13,0.0282
2020-06-01,0to13,0.0249
2020-06-02,0to13,0.0254
2020-06-03,0to13,0.0282
2020-06-04,0to13,0.0287
2020-06-05,0to13,0.0292
2020-06-06,0to13,0.0270
2020-06-07,0to13,0.0277
2020-06-08,0to13,0.0260
2020-06-09,0to13,0.0248
2020-06-10,0to13,0.0239
2020-06-11,0to13,0.0253
2020-06-12,0to13,0.0248
2020-06-13,0to13,0.0248
2020-06-14,0to13,0.0247
2020-06-15,0to13,0.0277
2020-06-16,0to13,0.0251
2020-06-17,0to13,0.0230
2020-06-18,0to13,0.0207
2020-06-19,0to13,0.0214
2020-06-20,0to13,0.0216
2020-06-21,0to13,0.0206
2020-06-22,0to13,0.0182
2020-06-23,0to13,0.0162
2020-06-24,0to13,0.0175
2020-06-25,0to13,0.0178
2020-06-26,0to13,0.0166
2020-06-27,0to13,0.0165
2020-06-28,0to13,0.0146
2020-06-29,0to13,0.0132
2020-06-30,0to13,0.0140
2020-07-01,0to13,0.0123
2020-07-02,0to13,0.0102
2020-07-03,0to13,0.0090
2020-07-04,0to13,0.0097
2020-07-05,0to13,0.0099
2020-07-06,0to13,0.0109
2020-07-07,0to13,0.0103
2020-07-08,0to13,0.0108
2020-07-09,0to13,0.0111
2020-07-10,0to13,0.0125
2020-07-11,0to13,0.0115
2020-07-12,0to13,0.0112
2020-07-13,0to13,0.0103
2020-07-14,0to13,0.0102
2020-07-15,0to13,0.0108
2020-07-16,0to13,0.0106
2020-07-17,0to13,0.0108
2020-07-18,0to13,0.0104
2020-07-19,0to13,0.0107
2020-07-20,0to13,0.0112
2020-07-21,0to13,0.0131
2020-07-22,0to13,0.0134
2020-07-23,0to13,0.0138
2020-07-24,0to13,0.0137
2020-07-25,0to13,0.0141
2020-07-26,0to13,0.0141
2020-07-27,0to13,0.0137
2020-07-28,0to13,0.0121
2020-07-29,0to13,0.0104
2020-07-30,0to13,0.0095
2020-07-31,0to13,0.0093
2020-08-01,0to13,0.0092
2020-08-02,0to13,0.0100
2020-08-03,0to13,0.0102
2020-08-04,0to13,0.0084
2020-08-05,0to13,0.0086
2020-08-06,0to13,0.0089
2020-08-07,0to13,0.0079
2020-08-08,0to13,0.0075
2020-08-09,0to13,0.0067
2020-08-10,0to13,0.0062
2020-08-11,0to13,0.0075
2020-08-12,0to13,0.0068
2020-08-13,0to13,0.0097
2020-08-14,0to13,0.0091
2020-08-15,0to13,0.0086
2020-08-16,0to13,0.0086
2020-08-17,0to13,0.0087
2020-08-18,0to13,0.0081
2020-08-19,0to13,0.0091
2020-08-20,0to13,0.0063
2020-08-21,0to13,0.0064
2020-08-22,0to13,0.0067
2020-08-23,0to13,0.0067
2020-08-24,0to13,0.0080
2020-08-25,0to13,0.0084
2020-08-26,0to13,0.0080
2020-08-27,0to13,0.0077
2020-08-28,0to13,0.0085
2020-08-29,0to13,0.0083
2020-08-30,0to13,0.0082
2020-08-31,0to13,0.0068
2020-09-01,0to13,0.0076
2020-09-02,0to13,0.0071
2020-09-03,0to13,0.0083
2020-09-04,0to13,0.0088
2020-09-05,0to13,0.0090
2020-09-06,0to13,0.0093
2020-09-07,0to13,0.0105
2020-09-08,0to13,0.0095
2020-09-09,0to13,0.0093
2020-09-10,0to13,0.0087
2020-09-11,0to13,0.0074
2020-09-12,0to13,0.0071
2020-09-13,0to13,0.0070
2020-09-14,0to13,0.0060
2020-09-15,0to13,0.0056
2020-09-16,0to13,0.0056
2020-09-17,0to13,0.0053
2020-09-18,0to13,0.0058
2020-09-19,0to13,0.0059
2020-09-20,0to13,0.0058
2020-09-21,0to13,0.0055
2020-09-22,0to13,0.0051
2020-09-23,0to13,0.0053
2020-09-24,0to13,0.0051
2020-09-25,0to13,0.0051
2020-09-26,0to13,0.0052
2020-09-27,0to13,0.0055
2020-09-28,0to13,0.0055
2020-09-29,0to13,0.0057
2020-09-30,0to13,0.0055
2020-10-01,0to13,0.0057
2020-10-02,0to13,0.0058
2020-10-03,0to13,0.0059
2020-10-04,0to13,0.0056
2020-10-05,0to13,0.0061
2020-10-06,0to13,0.0068
2020-10-07,0to13,0.0076
2020-10-08,0to13,0.0089
2020-10-09,0to13,0.0101
2020-10-10,0to13,0.0111
2020-10-11,0to13,0.0124
2020-10-12,0to13,0.0138
2020-10-13,0to13,0.0143
2020-10-14,0to13,0.0147
2020-10-15,0to13,0.0164
2020-10-16,0to13,0.0170
2020-10-17,0to13,0.0173
2020-10-18,0to13,0.0168
2020-10-19,0to13,0.0180
2020-10-20,0to13,0.0197
2020-10-21,0to13,0.0231
2020-10-22,0to13,0.0243
2020-10-23,0to13,0.0257
2020-10-24,0to13,0.0273
2020-10-25,0to13,0.0297
2020-10-26,0to13,0.0301
2020-10-27,0to13,0.0296
2020-10-28,0to13,0.0296
2020-10-29,0to13,0.0294
2020-10-30,0to13,0.0292
2020-10-31,0to13,0.0302
2020-11-01,0to13,0.0300
2020-11-02,0to13,0.0315
2020-11-03,0to13,0.0343
2020-11-04,0to13,0.0349
2020-11-05,0to13,0.0349
2020-11-06,0to13,0.0387
2020-11-07,0to13,0.0401
2020-11-08,0to13,0.0419
2020-11-09,0to13,0.0420
2020-11-10,0to13,0.0431
2020-11-11,0to13,0.0447
2020-11-12,0to13,0.0462
2020-11-13,0to13,0.0440
2020-11-14,0to13,0.0428
2020-11-15,0to13,0.0419
2020-11-16,0to13,0.0418
2020-11-17,0to13,0.0423
2020-11-18,0to13,0.0427
2020-11-19,0to13,0.0447
2020-11-20,0to13,0.0465
2020-11-21,0to13,0.0466
2020-11-22,0to13,0.0466
2020-11-23,0to13,0.0471
2020-11-24,0to13,0.0478
2020-11-25,0to13,0.0476
2020-11-26,0to13,0.0480
2020-11-27,0to13,0.0478
2020-11-28,0to13,0.0492
2020-11-29,0to13,0.0500
2020-11-30,0to13,0.0512
2020-12-01,0to13,0.0516
2020-12-02,0to13,0.0522
2020-12-03,0to13,0.0524
2020-12-04,0to13,0.0528
2020-12-05,0to13,0.0521
2020-12-06,0to13,0.0519
2020-12-07,0to13,0.0498
2020-12-08,0to13,0.0467
2020-12-09,0to13,0.0456
2020-12-10,0to13,0.0444
2020-12-11,0to13,0.0435
2020-12-12,0to13,0.0430
2020-12-13,0to13,0.0439
2020-12-14,0to13,0.0458
2020-12-15,0to13,0.0485
2020-12-16,0to13,0.0502
2020-12-17,0to13,0.0520
2020-12-18,0to13,0.0527
2020-12-19,0to13,0.0543
2020-12-20,0to13,0.0540
2020-12-21,0to13,0.0556
2020-12-22,0to13,0.0581
2020-12-23,0to13,0.0622
2020-12-24,0to13,0.0657
2020-12-25,0to13,0.0712
2020-12-26,0to13,0.0769
2020-12-27,0to13,0.0822
2020-12-28,0to13,0.0955
2020-12-29,0to13,0.1085
2020-12-30,0to13,0.1224
2020-12-31,0to13,0.1326
2021-01-01,0to13,0.1368
2021-01-02,0to13,0.1427
2021-01-03,0to13,0.1541
2021-01-04,0to13,0.1597
2021-01-05,0to13,0.1703
2021-01-06,0to13,0.1755
2021-01-07,0to13,0.1757
2021-01-08,0to13,0.1715
2021-01-09,0to13,0.1703
2021-01-10,0to13,0.1625
2021-01-11,0to13,0.1539
2021-01-12,0to13,0.1455
2021-01-13,0to13,0.1385
2021-01-14,0to13,0.1368
2021-01-15,0to13,0.1288
2021-01-16,0to13,0.1250
2021-01-17,0to13,0.1261
2021-01-18,0to13,0.1227
2021-01-19,0to13,0.1186
2021-01-20,0to13,0.1143
2021-01-21,0to13,0.1086
2021-01-22,0to13,0.1111
2021-01-23,0to13,0.1090
2021-01-24,0to13,0.1067
2021-01-25,0to13,0.1059
2021-01-26,0to13,0.1033
2021-01-27,0to13,0.1025
2021-01-28,0to13,0.1006
2021-01-29,0to13,0.0987
2021-01-30,0to13,0.0995
2021-01-31,0to13,0.0987
2021-02-01,0to13,0.0966
2021-02-02,0to13,0.0913
2021-02-03,0to13,0.0870
2021-02-04,0to13,0.0856
2021-02-05,0to13,0.0817
2021-02-06,0to13,0.0781
2021-02-07,0to13,0.0759
2021-02-08,0to13,0.0720
2021-02-09,0to13,0.0720
2021-02-10,0to13,0.0686
2021-02-11,0to13,0.0622
2021-02-12,0to13,0.0620
2021-02-13,0to13,0.0622
2021-02-14,0to13,0.0614
2021-02-15,0to13,0.0627
2021-02-16,0to13,0.0630
2021-02-17,0to13,0.0607
2021-02-18,0to13,0.0586
2021-02-19,0to13,0.0548
2021-02-20,0to13,0.0505
2021-02-21,0to13,0.0506
2021-02-22,0to13,0.0419
2021-02-23,0to13,0.0337
2021-02-24,0to13,0.0310
2021-02-25,0to13,0.0292
2021-02-26,0to13,0.0274
2021-02-27,0to13,0.0276
2021-02-28,0to13,0.0265
2021-03-01,0to13,0.0253
2021-03-02,0to13,0.0252
2021-03-03,0to13,0.0243
2021-03-04,0to13,0.0238
2021-03-05,0to13,0.0237
2021-03-06,0to13,0.0240
2021-03-07,0to13,0.0248
2021-03-08,0to13,0.0258
2021-03-09,0to13,0.0258
2021-03-10,0to13,0.0265
2021-03-11,0to13,0.0266
2021-03-12,0to13,0.0280
2021-03-13,0to13,0.0269
2021-03-14,0to13,0.0264
2021-03-15,0to13,0.0270
2021-03-16,0to13,0.0279
2021-03-17,0to13,0.0280
2021-03-18,0to13,0.0301
2021-03-19,0to13,0.0298
2021-03-20,0to13,0.0317
2021-03-21,0to13,0.0331
2021-03-22,0to13,0.0342
2021-03-23,0to13,0.0351
2021-03-24,0to13,0.0359
2021-03-25,0to13,0.0359
2021-03-26,0to13,0.0360
2021-03-27,0to13,0.0358
2021-03-28,0to13,0.0355
2021-03-29,0to13,0.0366
2021-03-30,0to13,0.0370
2021-03-31,0to13,0.0378
